,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,ICB,Mcap_Units_Index_Currency,InfoCode,Close_USD_Cutoff,shares_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Source,Weight,Mcap_Units_Index_Currency_Open
95,2023-12-18,2027,IN60P0,INE105A01035,B84NYN,TVS HOLDINGS,IN,INR,40101025.0,534414577.0,4820.0,72.72122732745001,33326545.0,0.5934,0.2555,1.0,619216323.6482823,2423547254.9834924,0.26,SMALL Cap Index,0.0003594498066611056,496322946.0
96,2023-12-18,2027,IN117E,INE944F01028,B0VY3T,RADICO KHAITAN,IN,INR,45101015.0,1663434419.0,21239.0,18.09007231366,133673765.0,0.6605,0.6606,1.0,1597441830.536041,2418168075.289193,0.66,SMALL Cap Index,0.001244768440540683,1718757746.0
97,2023-12-18,2027,IN40CL,INE769A01020,B0VX28,AARTI INDUSTRIES,IN,INR,55201020.0,1426679517.0,5151.0,6.646176971925001,362504035.0,0.5418,0.5427,1.0,1307508641.7273695,2409265969.6468945,0.54,SMALL Cap Index,0.0010136790984226745,1399673020.0
98,2023-12-18,2027,IN709L,INE572E01012,BD6FGZ,PNB HOUSING FINANCE,IN,INR,30201025.0,494803181.0,293920.0,9.277067775065,259543696.0,0.1943,0.1946,1.0,468558747.6013058,2407804458.3828664,0.19,SMALL Cap Index,0.00035377166176980444,488482648.0
99,2023-12-18,2027,IN0B6M,INE716A01013,629179,Whirlpool India,IN,INR,40202020.0,513780510.0,31653.0,18.97622924325,126871830.0,0.25,0.25,1.0,601887232.6476606,2407548930.5906425,0.25,SMALL Cap Index,0.00037363444383175295,515908882.0
100,2023-12-18,2027,BR30BG,BRSMTOACNOR3,B1P3R4,SAO MARTINHO,BR,BRL,45102035.0,978158483.0,34230.0,6.714962629344,354011329.0,0.4626,0.4626,1.0,1099680157.9116845,2377172844.599404,0.46,SMALL Cap Index,0.0006863807903662758,947744385.0
101,2023-12-18,2027,IN20U1,INE07Y701011,BK709V,HITACHI ENERGY INDIA,IN,INR,50202010.0,662967760.0,324785.0,56.02214559339,42381675.0,0.25,0.25,1.0,593578091.8354343,2374312367.3417373,0.25,SMALL Cap Index,0.0004713308649604776,650806647.0
102,2023-12-18,2027,SA2307,SA11RGL0IU14,B3CQKT,ASTRA INDUSTRIAL GROUP,SA,SAR,30202000.0,932708723.0,153500.0,29.534943088559995,80000000.0,0.4597,0.4597,0.8022623,871398911.9986364,2362795447.0848,0.37,SMALL Cap Index,0.0006663766843600335,920123013.0
103,2023-12-18,2027,KR190L,KR7058470006,643013,LEENO INDUSTRIAL,KR,KRW,10102020.0,1574682512.0,5819.0,154.86845652,15242370.0,0.6538,0.6538,1.0,1543335641.9436948,2360562315.6067524,0.65,SMALL Cap Index,0.0011300160303343504,1560309325.0
104,2023-12-18,2027,KR70AC,KR7267260008,BD4HFR,HD HYUNDAI ELECTRIC,KR,KRW,50202010.0,1271122546.0,297125.0,65.18737334,36047135.0,0.5414,0.5414,1.0,1272191490.6904008,2349818047.082381,0.54,SMALL Cap Index,0.00089391043559478,1234298232.0
105,2023-12-18,2027,TW090Y,TW0006592009,BYQKH2,HOTAI FINANCE,TW,TWD,30201020.0,738920717.0,309219.0,4.1453280743,566500448.0,0.3165,0.3165,1.0,743246511.8441441,2348330211.1979275,0.32,SMALL Cap Index,0.0005383386610079211,743330015.0
106,2023-12-18,2027,TW15FA,TW0001519007,634760,FORTUNE ELECTRIC,TW,TWD,10102015.0,2144877611.0,44920.0,8.962871512,261058548.0,0.7519,0.7564,1.0,1769850606.151096,2339834222.8332844,0.76,SMALL Cap Index,0.0015909483258531012,2196757782.0
107,2023-12-18,2027,IN02GN,INE472A01039,B1FDHG,Blue Star Ltd,IN,INR,50101025.0,1821727035.0,5380.0,12.024274169775,192627776.0,0.7466,0.7626,1.0,1766341129.3143623,2316209191.338005,0.76,SMALL Cap Index,0.0013267041117774037,1831893302.0
108,2023-12-18,2027,SA274F,SA15H14I11H6,BPW7GB,AL DAWAA MEDICAL SERVICES,SA,SAR,45201015.0,785482403.0,353056.0,27.24251970804,85000000.0,0.3819,0.3419,1.0,791708486.4952044,2315614175.1834,0.34,SMALL Cap Index,0.0005778409398468338,797874174.0
109,2023-12-18,2027,SA25R0,SA14K0Q0SJ16,BF12ZV,LEEJAM SPORTS,SA,SAR,40501030.0,873700901.0,308577.0,44.03585377463999,52383361.0,0.4889,0.4889,0.6925752,781064239.3866317,2306746025.2201786,0.34,SMALL Cap Index,0.0006375482632704109,880317158.0
110,2023-12-18,2027,ID2164,ID1000144900,BFYR4R,MD PICTURES,ID,IDR,40301010.0,648095224.0,308093.0,0.24117016,9511217000.0,0.2727,0.2727,1.0,625525184.5942231,2293821725.68472,0.27,SMALL Cap Index,0.0004689614419834869,647534983.0
111,2023-12-18,2027,IN18GU,INE914M01019,BZ2YSF,ASTER DM HEALTHCARE,IN,INR,20101010.0,1193628293.0,304525.0,4.57827761458,499513060.0,0.5027,0.5028,1.0,1149858076.8843856,2286909460.7883563,0.5,SMALL Cap Index,0.0008677415362041915,1198164605.0
112,2023-12-18,2027,IN809M,INE269A01021,628992,SONATA SOFTWARE,IN,INR,10101015.0,1748980164.0,38584.0,16.2961741179,140212408.0,0.6828,0.6828,1.0,1560147345.9753864,2284925814.258035,0.68,SMALL Cap Index,0.0012948503626144746,1787910119.0
113,2023-12-18,2027,IN05GQ,INE043D01016,B0C5QR,IDFC,IN,INR,30202010.0,2024081940.0,24844.0,1.419170130135,1599984436.0,0.8366,0.8366,1.0,1899625890.6029024,2270650120.2520943,0.84,SMALL Cap Index,0.0014816035723980944,2045776173.0
114,2023-12-18,2027,CN17HO,HK0000112026,B890GY,CHINA NONFERROUS MINING CORP,CN,HKD,55102040.0,679320969.0,262018.0,0.6056118394810001,3739036000.0,0.3046,0.3046,1.0,689737601.5149943,2264404469.8456807,0.3,SMALL Cap Index,0.0004946206226730469,682964798.0
115,2023-12-18,2027,IN70KW,INE791I01019,B29ZGD,BRIGADE ENTERPRISES,IN,INR,35101010.0,1597131004.0,148512.0,9.787297509220002,230792555.0,0.6681,0.6682,1.0,1509353813.4100173,2258835398.6980205,0.67,SMALL Cap Index,0.00115190708815807,1590536172.0
116,2023-12-18,2027,TR005P,TREMGTI00012,B50PPK,Migros Ticaret AS,TR,TRY,45201010.0,1044912241.0,23382.0,12.4688142679,181054233.0,0.5082,0.5082,1.0,1147277560.9973369,2257531603.694091,0.51,SMALL Cap Index,0.0008090234586639014,1117087557.0
117,2023-12-18,2027,SA229F,SA000A0KDVM8,B19NK9,EMAAR THE ECONOMIC CITY,SA,SAR,35101010.0,994711477.0,32722.0,1.983212785008,1133333334.0,0.5603,0.5603,0.7752989,976375259.7090852,2247641157.6645417,0.43,SMALL Cap Index,0.0007222941610452644,997333033.0
118,2023-12-18,2027,515183,TRABRYAT91Q2,B03MQ2,BORUSAN YATIRIM VE PAZ.,TR,TRY,55102010.0,592253385.0,43783.0,79.6479087912,28125000.0,0.2381,0.2381,1.0,533367199.2145703,2240097434.7525,0.24,SMALL Cap Index,0.0004757323745745935,656884186.0
119,2023-12-18,2027,IN086J,INE182A01018,612496,Pfizer,IN,INR,20103015.0,843167737.0,40815.0,48.95807188268,45747732.0,0.3608,0.3608,1.0,808091247.2225894,2239720751.72558,0.36,SMALL Cap Index,0.0006056336834984922,836249981.0
120,2023-12-18,2027,IN0AJY,INE517B01013,632606,TATA TLSVS.MAHARASTRA,IN,INR,15102015.0,588983833.0,11956.0,1.141691492101,1954927727.0,0.2564,0.2564,1.0,572265404.2600265,2231924353.5882463,0.26,SMALL Cap Index,0.0003985822973331388,550356507.0
121,2023-12-18,2027,IN0218,INE058A01010,610025,SANOFI INDIA LTD,IN,INR,20103015.0,752409309.0,43298.0,96.529949705,23030622.0,0.3365,0.3365,1.0,748088219.5921826,2223144783.3348665,0.34,SMALL Cap Index,0.0005386393421151176,743745191.0
122,2023-12-18,2027,IN19BQ,INE064C01022,BL0KWD,TRIDENT,IN,INR,55101020.0,599502805.0,4863.0,0.434924382087,5095955670.0,0.2619,0.2619,1.0,580463471.6432918,2216355370.9174943,0.26,SMALL Cap Index,0.00043136015987002265,595615692.0
123,2023-12-18,2027,BR00EG,BRCIELACNOR3,B614LY,CIELO SA INSTITUICAO DE PAGAMENTO,BR,BRL,50205015.0,1029235646.0,213324.0,0.815040753924,2716815061.0,0.4129,0.4129,1.0,914290661.678912,2214314995.589518,0.41,SMALL Cap Index,0.0007441763268264907,1027547602.0
124,2023-12-18,2027,PL10CN,PLKRK0000010,B4PTLY,KRUK,PL,PLN,30201020.0,2070094796.0,251123.0,114.47937650464,19318790.0,0.9092,0.9094,1.0,2011231799.1414928,2211603034.024074,0.91,SMALL Cap Index,0.001542442377449342,2129781490.0
125,2023-12-18,2027,IN806J,INE149A01033,BF93XC,CHOLAMANDALAM FIN HOLDINGS,IN,INR,30201020.0,1427655377.0,5356.0,11.773656039485,187777462.0,0.61,0.61,1.0,1348604622.2288337,2210827249.555465,0.61,SMALL Cap Index,0.0010495711450017144,1449232224.0
126,2023-12-18,2027,IN60GR,INE048G01026,BF1BKG,NAVIN FLUORINE INTL.,IN,INR,55201020.0,1642922736.0,13489.0,44.319238212695,49562720.0,0.7119,0.7119,1.0,1563746721.634746,2196581994.1491027,0.71,SMALL Cap Index,0.0011909336999374222,1644423537.0
127,2023-12-18,2027,KR22WB,KR7328130000,BNRKTL,LUNIT,KR,KRW,20101025.0,1700513233.0,356413.0,77.35671652,28383502.0,0.8024,0.8764,1.0,1924271619.6267788,2195654518.058853,0.88,SMALL Cap Index,0.0011905155487060655,1643846160.0
128,2023-12-18,2027,TW18VT,TW0003023008,634935,SINBON Elec,TW,TWD,50202010.0,2219327436.0,9946.0,9.1709381721,239056037.0,1.0,1.0,1.0,2192368134.99425,2192368134.99425,1.0,SMALL Cap Index,0.0016717354280822376,2308307411.0
129,2023-12-18,2027,SA20MQ,SA0007879170,B136MP,NATIONAL INDZT,SA,SAR,55201000.0,813688971.0,9556.0,3.25204247004,668914166.0,0.9377,0.9377,0.4055668,827280740.9865539,2175337276.6433864,0.38,SMALL Cap Index,0.0005775067777879789,797412768.0
130,2023-12-18,2027,TR20TF,TREPOLT00013,BK1PVV,POLITEKNIK METAL,TR,TRY,55201020.0,347096487.0,274287.0,579.856185412,3750000.0,0.1969,0.1969,1.0,428151310.9035854,2174460695.295,0.2,SMALL Cap Index,0.00025045465792842355,345824066.0
131,2023-12-18,2027,IN501B,INE536H01010,B16NQ8,CIE AUTOMOTIVE INDIA,IN,INR,40101025.0,748513029.0,74748.0,5.712054849935001,379362377.0,0.343,0.343,1.0,743259975.9610221,2166938705.42572,0.34,SMALL Cap Index,0.0005432414057438372,750099652.0
132,2023-12-18,2027,SA216B,SA0007879469,B132HD,SAUDI CEMENT,SA,SAR,50101030.0,905359689.0,42417.0,14.074413312959996,153000000.0,0.9312,0.9312,0.4575816,917557419.1161308,2153385236.88288,0.43,SMALL Cap Index,0.0006581997263376583,908832391.0
133,2023-12-18,2027,QA2013,QA000A0Q5NE9,B3WYBN,VODAFONE QATAR,QA,QAR,15102015.0,777787081.0,213678.0,0.5053550980320001,4227000000.0,0.377,0.3722,1.0,795069818.9697065,2136135999.3812644,0.37,SMALL Cap Index,0.000563297909475636,777793374.0
134,2023-12-18,2027,IN077J,INE338I01027,B233M1,MOTILAL OSWAL FINL.SVS.,IN,INR,30202015.0,775333461.0,138979.0,14.412940751295,147951126.0,0.3486,0.3499,1.0,746130543.5125709,2132410813.1253808,0.35,SMALL Cap Index,0.0005499031178651278,759298045.0
135,2023-12-18,2027,CN4D6M,US86366E1064,BQS948,STRUCTURE THERAPEUTICS ADR,CN,USD,20103010.0,1294623152.0,361072.0,55.69,38268494.0,1.0,1.0,1.0,2131172430.86,2131172430.86,1.0,SMALL Cap Index,0.001639620868606653,2263964105.0
136,2023-12-18,2027,MY23AZ,MYL5211OO007,B6VGS9,SUNWAY,MY,MYR,35101010.0,815779929.0,255041.0,0.424936847016,4999644399.0,0.3402,0.3718,1.0,789901416.6603398,2124533127.112264,0.37,SMALL Cap Index,0.000590896925663639,815901685.0
137,2023-12-18,2027,TH303G,TH3871010Z01,BX8ZRM,WHA CORPORATION,TH,THB,35101010.0,803280396.0,264246.0,0.142136506,14946601519.0,0.6768,0.6768,0.5449173,783500066.6841195,2124457716.484952,0.37,SMALL Cap Index,0.0005785325999633394,798829208.0
138,2023-12-18,2027,IN829O,INE410B01037,BKKKN1,VINATI ORGANICS,IN,INR,55201020.0,600873387.0,252193.0,20.499723666855,102782050.0,0.2813,0.2813,1.0,592700119.1253915,2107003622.9128745,0.28,SMALL Cap Index,0.00043226860462210567,596870059.0
139,2023-12-18,2027,KR1KMI,KR7214150005,BWT5WS,CLASSYS,KR,KRW,20102010.0,495706616.0,281827.0,32.32239558,64776702.0,0.2623,0.2623,1.0,549187526.295809,2093738186.4117768,0.26,SMALL Cap Index,0.0003601803815942986,497331713.0
140,2023-12-18,2027,IN12V3,INE836A01035,B1LQJY,BIRLASOFT,IN,INR,10101010.0,1445133677.0,8626.0,7.5785003992,275381945.0,0.6085,0.6089,1.0,1270763449.4720068,2086982180.1149728,0.61,SMALL Cap Index,0.001052813514810703,1453709240.0
141,2023-12-18,2027,BR172C,BRVAMOACNOR7,BJLSQZ,VAMOS L CAM MAQ SA COM NPV,BR,BRL,50206050.0,892446000.0,334887.0,1.871349790726,1104324569.0,0.3994,0.3994,1.0,825391073.9060371,2066577551.0917304,0.4,SMALL Cap Index,0.0006420426584448759,886522952.0
142,2023-12-18,2027,IN07LX,INE139A01034,613944,National Alum,IN,INR,55102035.0,1244166775.0,4572.0,1.103319338181,1836631787.0,0.4872,0.4872,1.0,987257874.3507614,2026391367.7150276,0.49,SMALL Cap Index,0.0008645748508722113,1193792093.0
143,2023-12-18,2027,B28XVV,GRS496003005,B28XVV,TERNA ENERGY,GR,EUR,65101010.0,905161276.0,140127.0,17.119359,118105090.0,0.4501,0.4501,1.0,910049734.2903332,2021883435.43731,0.45,SMALL Cap Index,0.0006555710407182199,905202741.0
144,2023-12-18,2027,IN10TZ,INE233B01017,609860,Blue Dart Ex,IN,INR,50206040.0,536577744.0,36708.0,85.13821651,23727934.0,0.25,0.25,1.0,505038495.5567476,2020153982.2269905,0.25,SMALL Cap Index,0.0003820861607527436,527578887.0
145,2023-12-18,2027,IN506G,INE191H01014,B0LX4M,PVR INOX,IN,INR,40301010.0,1667646681.0,30341.0,20.60224926561,97972813.0,0.7795,0.7798,1.0,1573995353.3866808,2018460314.678996,0.78,SMALL Cap Index,0.001185099815390325,1636368196.0
146,2023-12-18,2027,IN0BHX,INE03QK01018,BKTQQK,SUVEN PHARMACEUTICALS,IN,INR,20103015.0,852016991.0,323899.0,7.922051089765,254564956.0,0.4,0.4,1.0,806670634.8383118,2016676587.0957797,0.4,SMALL Cap Index,0.0006238289193511572,861373692.0
147,2023-12-18,2027,IN12HP,INE285A01027,627118,Elgi Equipments,IN,INR,50204050.0,1310929073.0,4896.0,6.355387993,316909016.0,0.6465,0.6633,1.0,1335939101.5975251,2014079755.1598449,0.66,SMALL Cap Index,0.0009639767495284783,1331044756.0
148,2023-12-18,2027,CN2D6K,KYG5252B1023,BLPPZP,KEYMED BIOSCIENCES,CN,HKD,20103010.0,1100435048.0,341974.0,7.189239912655,279735566.0,0.6089,0.6097,1.0,1226159192.7777429,2011086096.076337,0.61,SMALL Cap Index,0.0008198425236554043,1132026361.0
149,2023-12-18,2027,MY207T,MYL5031OO009,633653,TIME DOTCOM,MY,MYR,15102015.0,1156075200.0,8780.0,1.09453430292,1836586103.0,0.5307,0.5554,1.0,1116468684.545813,2010206489.999664,0.56,SMALL Cap Index,0.0008351423046473526,1153152071.0
150,2023-12-18,2027,IN00RW,INE531E01026,B02GZ1,HINDUSTAN COPPER,IN,INR,55102040.0,589063604.0,4600.0,2.077492395825,967024020.0,0.2263,0.2569,1.0,516108258.8646286,2008985048.130123,0.26,SMALL Cap Index,0.0004064532200481097,561224560.0
151,2023-12-18,2027,IN21BJ,INE0DK501011,BKS9DQ,PIRAMAL PHARMA,IN,INR,20103015.0,943018173.0,358650.0,1.51689920965,1322948130.0,0.4519,0.4673,1.0,937767813.991751,2006778972.8049452,0.47,SMALL Cap Index,0.0006783510681421503,936657064.0
152,2023-12-18,2027,MY407V,MYL5249OO007,BH7JFJ,IOI PROPERTIES GROUP,MY,MYR,35101010.0,418470833.0,273548.0,0.3626986219479999,5529533375.0,0.2012,0.2102,1.0,421567479.2039,2005554135.1279733,0.21,SMALL Cap Index,0.00030639349202798283,423063576.0
153,2023-12-18,2027,CZ602J,CZ0008040318,BD3CQ1,MONETA MONEY BANK,CZ,CZK,30101010.0,981879318.0,290051.0,3.9158520633,511000000.0,0.4758,0.472,1.0,944472190.8514535,2001000404.3463,0.47,SMALL Cap Index,0.0007006951653193171,967509461.0
154,2023-12-18,2027,TW1190,TW0004919006,B3M1XS,NUVOTON TECHNOLOGY,TW,TWD,10102010.0,899651239.0,242355.0,4.7535229269,419765268.0,0.4879,0.4879,1.0,973538010.390374,1995363825.354323,0.49,SMALL Cap Index,0.000669527257844046,924473278.0
155,2023-12-18,2027,EG0060,EGS48031C016,B0S600,TELECOM EGYPT,EG,EGP,15102015.0,415332705.0,8538.0,1.164728951884,1707071600.0,0.2,0.2,1.0,397655143.0917886,1988275715.458943,0.2,SMALL Cap Index,0.00029343502174608766,405170713.0
156,2023-12-18,2027,CN8EM7,KYG844081060,B7FL1V,CHINA TIAN.GP.CEMENT,CN,HKD,50101030.0,576704292.0,258996.0,0.674751457519,2938281647.0,0.3042,0.3042,1.0,603109908.4348147,1982609823.914578,0.3,SMALL Cap Index,0.00041472424918821807,572645074.0
157,2023-12-18,2027,TW05NH,TW0003005005,643962,GETAC HOLDINGS,TW,TWD,10102030.0,1428583494.0,6515.0,3.2490409231,606500400.0,0.6861,0.687,1.0,1353764153.5803688,1970544619.476519,0.6900000000000001,SMALL Cap Index,0.001051306273775694,1451628064.0
158,2023-12-18,2027,SA24EM,SA132GSGS910,B6WTLK,SEERA GROUP HOLDING,SA,SAR,40501015.0,699828637.0,262920.0,6.552065894555999,300000000.0,0.9171,0.9218,0.3760035,681283863.4117326,1965619768.3668,0.35,SMALL Cap Index,0.0005118504469084657,706755483.0
159,2023-12-18,2027,TW07VR,TW0006176001,652027,Radiant,TW,TWD,10102015.0,1968468449.0,7164.0,4.2253537128,465027263.0,1.0,1.0,1.0,1964904672.270272,1964904672.270272,1.0,SMALL Cap Index,0.001450148651402036,2002343686.0
160,2023-12-18,2027,BR602A,BRTRPLACNPR1,244097,CTEEP CPAD.TMO.DE ENELA. PN,BR,BRL,65101015.0,926543208.0,12010.0,4.894299452668,400945572.0,0.4863,0.4752,1.0,932507623.9936156,1962347693.5892584,0.48,SMALL Cap Index,0.0006596021009474406,910768769.0
161,2023-12-18,2027,IN20CJ,INE745G01035,B7L5LS,MULTI CMOD.EX.OF INDIA,IN,INR,30202015.0,972062423.0,260279.0,38.3601626219,50998369.0,0.8497,0.8497,0.5766741,958589773.1557676,1956305728.291664,0.49,SMALL Cap Index,0.0007152108916593993,987552560.0
162,2023-12-18,2027,TW0841,TW0006285000,668259,Wistron Neweb,TW,TWD,15101010.0,1995165371.0,13224.0,4.3693998621,447284274.0,0.7852,0.8042,1.0,1571699404.2576463,1954363845.1350985,0.8,SMALL Cap Index,0.0014612035322306666,2017608101.0
163,2023-12-18,2027,IN04U3,INE246F01010,B0YVBS,Gujarat Petro,IN,INR,65102020.0,1084044011.0,29204.0,3.460089066755,564211376.0,0.558,0.558,1.0,1089339660.2975082,1952221613.4363945,0.56,SMALL Cap Index,0.0007943413197546639,1096814678.0
164,2023-12-18,2027,TR807Z,TREENSA00014,BD0MXB,ENERJISA ENERJI,TR,TRY,65101015.0,367260316.0,304228.0,1.648413638864,1181068967.0,0.2,0.2,1.0,389378038.7283632,1946890193.641816,0.2,SMALL Cap Index,0.00027593994407366966,381013770.0
165,2023-12-18,2027,TR211O,TREKLRH00038,BMWPNC,KILER HOLDING A S,TR,TRY,35101010.0,314034910.0,356119.0,1.197838001664,1625000000.0,0.1501,0.1467,1.0,285549606.6216768,1946486752.704,0.15,SMALL Cap Index,0.00023554452844017348,325236381.0
166,2023-12-18,2027,PH405F,PHY1249R1024,BLRL85,CENTURY PACIFIC FOOD,PH,PHP,45102020.0,667018482.0,275503.0,0.54784637392,3541028895.0,0.345,0.345,1.0,669279244.8247344,1939939840.071694,0.34,SMALL Cap Index,0.0005086165932688595,702290226.0
167,2023-12-18,2027,QA21GJ,QA000M2522L9,BH4NZS,QATAR ALUMINIUM MANUFACTURING,QA,QAR,55102035.0,813358540.0,314069.0,0.3468823308774,5580120000.0,0.49,0.49,0.8595918,815293652.7107509,1935645032.1755967,0.42,SMALL Cap Index,0.0005890598809597184,813365121.0
168,2023-12-18,2027,TW01I8,TW0001513000,619481,Chung-Hsin E M,TW,TWD,50204000.0,1647641668.0,31687.0,3.8892460311,494846399.0,0.8598,0.8507,1.0,1637239689.892966,1924579393.3148773,0.85,SMALL Cap Index,0.0012106349637471376,1671626749.0
169,2023-12-18,2027,IN10Y4,INE668F01031,B297KD,JYOTHY LABS,IN,INR,45201030.0,1116871419.0,231148.0,5.231203796125,367208644.0,0.5486,0.5486,1.0,1053829468.3010448,1920943252.462714,0.55,SMALL Cap Index,0.0008107107269860026,1119417312.0
170,2023-12-18,2027,BR044A,BRMRFGACNOR0,B1YWHR,MARFRIG GLOBAL FOODS,BR,BRL,45102020.0,685000452.0,137708.0,1.970695554264,970764752.0,0.4689,0.3821,1.0,730988548.5210915,1913081781.0025947,0.38,SMALL Cap Index,0.0004920581754555039,679426609.0
171,2023-12-18,2027,KR02JW,KR7004370003,663811,Nongshim,KR,KRW,45102020.0,1166988474.0,41516.0,314.3101057,6082642.0,0.6161,0.6161,1.0,1177882067.1574354,1911835849.95526,0.62,SMALL Cap Index,0.0008394193734654563,1159057784.0
172,2023-12-18,2027,IN30NV,INE743M01012,B71PG4,RHI MAGNESITA INDIA,IN,INR,50205010.0,582714550.0,260302.0,9.2572821332,206501426.0,0.322,0.3084,1.0,589550380.8927137,1911641961.3901224,0.31,SMALL Cap Index,0.00042239238510091573,583233122.0
173,2023-12-18,2027,EG2040,EGS3G0Z1C014,B15Q01,ELSWEDY ELECTRIC,EG,EGP,50202010.0,634436286.0,32794.0,0.88026194752,2170777876.0,0.319,0.319,1.0,609562158.2827874,1910853160.761089,0.32,SMALL Cap Index,0.00045942733651875534,634370432.0
174,2023-12-18,2027,IN0BFV,INE933S01016,BKDX4P,INDIAMART INTERMESH,IN,INR,10101020.0,1082305971.0,317935.0,31.177375060000003,61229148.0,0.5287,0.5288,1.0,1009460222.3199718,1908964111.800249,0.53,SMALL Cap Index,0.0007740358460753118,1068777182.0
175,2023-12-18,2027,KY10WF,KYG3902L1095,BMG40P,GDS Holdings Ltd,CN,HKD,10101010.0,830756953.0,331270.0,1.300849109752,1467200367.0,0.5255,0.5255,1.0,1002972606.0464928,1908606291.2397575,0.53,SMALL Cap Index,0.0006117374659416627,844677993.0
176,2023-12-18,2027,BR1047,BRFLRYACNOR5,B4X4D2,FLEURY ON,BR,BRL,20101025.0,888543300.0,218028.0,3.481156652954001,547185685.0,0.4341,0.4427,1.0,843272264.1420296,1904839087.738942,0.44,SMALL Cap Index,0.0006497022455980371,897099196.0
177,2023-12-18,2027,IN80S5,INE704P01017,BF4GCB,COCHIN SHIPYARD,IN,INR,50206030.0,546306603.0,299272.0,14.447715515785,131540390.0,0.2714,0.2714,1.0,515784337.4469382,1900458133.55541,0.27,SMALL Cap Index,0.000390606796434749,539344054.0
178,2023-12-18,2027,469876,TRAPETKM91E0,B03MWY,PETKIM PETROKIMIYA,TR,TRY,55201000.0,807282898.0,23548.0,0.7486487510400001,2534400000.0,0.49,0.49,1.0,929713943.3715304,1897375394.635776,0.49,SMALL Cap Index,0.0006082419531969432,839851441.0
179,2023-12-18,2027,PH20HP,PHY0927M1046,B7RLFB,BLOOMBERRY RESORTS,PH,PHP,40501020.0,810135111.0,11149.0,0.173905181195,10864146857.0,0.3693,0.4001,0.9997501,755732599.4371346,1889331427.695675,0.4,SMALL Cap Index,0.000597235137776049,824653394.0
180,2023-12-18,2027,IN19JY,INE967H01017,BLD30W,KRISHNA INSTITUTE,IN,INR,20101010.0,1142502985.0,341553.0,23.52932513182,80027787.0,0.5907,0.6116,1.0,1151642689.852698,1882999819.903038,0.61,SMALL Cap Index,0.0008379444162371113,1157021185.0
181,2023-12-18,2027,CN8FPB,BMG570071099,BNQ4GF,LUYE PHARMA GROUP,CN,HKD,20103015.0,909049029.0,276948.0,0.49934168583,3761670643.0,0.519,0.519,1.0,974868300.454264,1878358960.41284,0.52,SMALL Cap Index,0.0006739503609700513,930580633.0
182,2023-12-18,2027,ZA20KV,ZAE000081949,B17BBR,INVESTEC,ZA,ZAR,30101010.0,1514571607.0,26782.0,6.3562074477,295505520.0,0.7906,0.7904,1.0,1484603883.5325885,1878294387.060461,0.79,SMALL Cap Index,0.001134611753367531,1566655031.0
183,2023-12-18,2027,B01GVS,TREDOTO00013,B03MRJ,DOGUS OTOMOTIV SERVIS,TR,TRY,40401030.0,622426899.0,19219.0,8.498549710879999,220000000.0,0.2473,0.345,1.0,645039923.0557919,1869680936.3936,0.34,SMALL Cap Index,0.0004740812291793107,654604309.0
184,2023-12-18,2027,ID2074,ID1000099807,B03VZ3,MITRA ADIPERKASA,ID,IDR,40401010.0,877414580.0,21636.0,0.11252458,16600000000.0,0.49,0.49,1.0,915274933.72,1867908028.0,0.49,SMALL Cap Index,0.0006365377164623958,878921810.0
185,2023-12-18,2027,ID201Y,ID1000053705,625451,MEDCO ENERGI INTL.,ID,IDR,60101015.0,480073962.0,1071.0,0.07447902,25062414682.0,0.2704,0.2704,1.0,504735152.407962,1866624084.348972,0.27,SMALL Cap Index,0.000356194289983948,491827777.0
186,2023-12-18,2027,KR101D,KR7088350004,B62B9W,HANWHA LIFE,KR,KRW,30301010.0,594689941.0,229850.0,2.143199611,868530000.0,0.3327,0.3327,1.0,619298811.7137868,1861433158.14183,0.33,SMALL Cap Index,0.0004301560000260042,593953006.0
187,2023-12-18,2027,TW02I9,TW0002206000,678708,Sanyang Industry,TW,TWD,40203055.0,1469208826.0,43217.0,2.33034659312,797489604.0,0.8145,0.8145,1.0,1513688939.5190997,1858427181.7300177,0.81,SMALL Cap Index,0.0010858334381824682,1499302659.0
